date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,restaurantID
4/19/2009,YWDW8SLwmElrcFjPZ4IEIA,Zx59SPocdxSoVcvIhLdKcw,"After many attempts to get a reservation last minute, we finally just went in late night and waited for a table. Not for too long I must say..plus I got to enjoy the white sangria at the bar which was great.I loved the ambiance of this place, much cooler than I thought it would be. The bast part of the whole experience was the food, which was amazing! This is a place I will eat at over and over again. The menu has a ton to choose from and I will definitely be back to try more items.",5,0,0,0,1,o4NcUfco7JxOcyfKFWyAhg
2/11/2012,tgB2lpyPISUhRuqSvs6SzQ,qj_O1-rrUVDPPejB6eETvQ,"Back in July I picked up my boyfriend one night from work (he works nearby in the neighborhood) and he told me the guys at his work rave about this place so we thought we would give it a shot......BIG MISTAKE....We get there at about 11pm and we were the ONLY ones in the place. We place our orders (2 steak tacos for me) (steak burrito for him). After we placed our order we took a seat while our food was being made and in walks  about 7 wannabe gangsta cholos, probably 18 or 19 years old.  basically they were flirting with the 2 girls behind the register (also probably 18 or 19) every other word out of there loud mouths were f bombs and it was starting to get really annoying...Besides that, i look at the time and start getting a little impatient with the food taking so long seeing it as it was 11:20 and was starting to wonder how long it could possibly take to make 3things?           Anywhoooo, i see one of the cooks give the girl in the front a paper bag with food which i thought she was going to give us but instead she hands off to  one of the little thugs she was flirting with and out they go with the food. (They never placed an order or payed for anything)        By this time im already pissed off. I look at the time and its now 11:30. I go up to the girl and ask her what could be possibly taking so long, she looks at the other girl says something in spanish and then looks at me and says, oops i accidently gave them your order. I wanted to smack this chick in the face. She then yells to one of the cooks sumthing in spanish again and then tells me, "" he""ll make you new ones"".  I simply tell her i dont want the food anymore and would like my money back now. She tried convincing to wait five more minutes and that it would be ready fast. PSSSSSSSHHHH, 35 minutes in that dump waiting for food was enough for my boyfriend and me. I look at her and say just give me my money please. She hands me the money and even has the nerve to start speaking outloud in spanish and start laughing.   All I have to say is we will NEVER be back and this place dosent even deserve the 1 star rating.",1,0,0,0,1,28gamO9SwWMHxwB0nP_plQ
2/28/2011,wxrbdlNAwO32WeLA2f5iAw,dAn61ZA-ZA6kg77vXV40Lw,"The infamous Violet Hour.   Let me just preface by saying that VH was originally on my shit list after my now-bf tried to take us here after dinner on our first date.  We were quoted a wait time, they got our numbers, but we never got a call. Not cool.  From then on, I pictured VH as this snobby place and I kept on telling myself that I wasn't missing out on much anyways. I'm going to say it: VH, I was wrong.  We came here with another couple as soon as it opened at 6PM on a Saturday night for several drinks before going to dinner and we were seated in a nice cushy booth.  WOW.  I loved the interior of this place.  There is so much privacy and the tall throne-like chairs in the front room were so Alice in Wonderland-like.  It was dark, sexy, mysterious, romantic, & cozy.   The drinks were spectacular.  Some of the ingredients for the cocktails read like gobbledygook to me.  Sazerac...whatsit?  Chartreuse...I thought it was a type of fabric?  It didn't matter.  We got amazing recommendations from our server.  The presentation of each of the drinks was beautiful as well.  Seriously, art.   At $12 a drink, you're not coming to VH to get schwasted, but it's perfect for pre- or post-dinner drinks.   You're off my shit list, VH.",5,2,3,3,0,oEFJ29zAQaCNnQzebHQvpg
11/15/2010,8JQ8wOfSF7C9J-fZMgl62g,IL4O2SIcumu1un5UkgB3FQ,"Came here for drinks on a Friday night around 10pm - the bar area was packed, but two of us were able to get a table and order drinks only.  Service was pretty good, as the waitress was very friendly and accommodating, including being able to replace a drink we didn't like. We ordered their cocktails - I don't remember which one I had, but it was well made.  They also have a very diverse selection of scotches and liquor, so if you just want some alcohol straight up, this is the place to go. I believe cocktails were about $11-12 each, which is pretty much the standard in Chicago.  Didn't get to try the food this time around, but will probably try to make it back here again for that.",4,0,0,0,0,sDYjKyI_67eUhFAqVneYjA
9/10/2009,NxXnkLiOkKn1qUOGf68EBw,_yQ1hwTrimafSpMag4JygQ,The trick to keeping customers happy....keep those wine glasses full!  violet hour did this quite well when I dined there with 65 colleagues last week. My wine glass was never once empty throughout the night!,4,0,0,0,1,oEFJ29zAQaCNnQzebHQvpg
8/17/2012,UdVW0MpTCiwVMDHK,IkkJX77c5pfLZtm7Cp0SIA,"I truly love this place. Great food, awesome service, lovely decor. I literally have no complaints. Their coctails are fantastic as well and everyone who works there was more than happy to help with any questions or dietary restrictions. Love.",5,0,0,0,0,sDYjKyI_67eUhFAqVneYjA
4/5/2011,F8jWfHKUF_gJd1vIBd1eXw,rh3Gw01aoVeZIuHrQVR9MA,"If I was rating this place solely on the food I would give it 4.5 stars.  My food was very fresh and tasty and love that this place is local and right in the heart of Greektown.  However, since I have to factor in customer service that takes it down a few notches.I realize the waiting space is cramped and in order to cut down on that they give you a beeper and send you a few doors down for complimentary coffee.  That's fantastic. However, if the hostess tells you 30 minute wait, that sometimes means 1 hour and 20 minutes.  I realize it's a busy place but after approaching her after the 1st hour wait to make sure she didn't accidentally overlook us. She seemed annoyed and completely unapologetic for the extra wait time.  So after finally getting seated we meet our waitress who also seems like she would rather be anywhere else in the world.  We constantly felt like we were being rushed throughout our meal.  I had just signed my credit card receipt when the glorious hostess asked us to please leave because there were more people waiting for our table.No, no it's cool I didn't want to finish my beverage or enjoy myself.  So to sum things up- the food is delicious but not great enough for me to deal with the aloof staff.  There are way too many brunch spots in the city where you can get your waffles, ample time to eat them, without the side of bitchy.",3,0,0,0,1,tCkwBTuEFvhuaBoEUWqbuQ
4/2/2009,IfMkEIzh79UcRCIChs9EzQ,n7Z41kVQkBnt3ICpqoFV6w,"The salad bar has a good selection, and the food is pretty good.  The menu is fun and most of the people working are in good spirits.  Unfortunately we got the one that wasn't as our server.  The place wasn't busy when we were there, but she was still very slow and inattentive.  It was hard to get new plates, new bowls, drink refills, etc.  Luckily some other servers noticed us and filled in where she lacked.",2,0,0,0,1,ptRZlXxngjFj5gghwPNNHA
6/25/2010,vAkfqP5BfPRaCXxKrfAdgA,gBUeP9BijK-0Oq1O0cV90g,"Great thin crust pizza, really flavorful reds.  My fave thin crust in Chi town I think.  I also love that it is a micro-brewery and most of their beers are really good!",4,0,0,0,0,Z2nOMPedr7XYhgYhILJjEA
6/25/2010,bmmsj4bjdKNtSrHLbA3krw,P6Df7PP5L7qQQ8KbOzxt1w,"I went to Graham Elliot for family member's birthday.  First I have to say I was very suprised that they were unwilling to accomadate a reservation of 11 people, with out us booking a party room, and we would have a minimum purchase of $2500.  I thought this was insane considering it was a weeknight. I figured most resturants would be more than happy to have a bigger party as this brings in more revenue for them.  However this was not the case here, to top it off when we arrived the place was pretty much empty.  People didn't start coming in until we left.  Now for a resturant that charges an arm and a leg you would think that they would be a little more accomidating.  I was just a guest at the dinner, but if it was up to me I would have cancelled the reservation and took my business someplace else. As far as the food, for starter I had the ceasar salad, which was not really all that.  It was pretty much pieces of lettuce with anchovies on top with a piece of bread on the side.  The bread was good, however I really didn't get to eat much of mine, as the waitress said that they are unable to give us an extra bread for my 8 year old  niece. I was really supprised by that, we were more than willing to pay for the piece of bread, but she said no we would have to order a whole $15 crappy salad, just to get a piece of bread. Then I tried the pea soup, after reading all the great reviews on it. It was ok.  It was good, but there was something about it that you could only have a sip or two of. I can't put my finger on it but no one at the table was able to finish the soup. Which was kind of suprsing because the portions are fit for a mouse. The main dish was great. I had the chicken. It was awsome.  Everyone at the table pretty much devoured their dish.  However it was not the least bit filling.  Then on to desert.  I had the pineapple, which was blah... I don't think anyone was really blown away with the desert. I must admit that the busboys were very attentive, and our glasses were always full. Everytime a dish came the waitress did come and explain to everyone what everyrthing was, which was somewhat annoying as everything she told us was on the menu. Overall, I must admit for the amount we spent (about $1000) for a party of 8, I am deeply disappointed.  We could have easily went to another establishment and have been accomidated.  For that kind of price I think we should have left full and satisfied, which we were not. I really don't care what tv show the owner/chef was on, he needs a reality check. Hey  This is Chicago, the city of big shoulders, and real appitites.",2,2,0,0,0,LlHEzxQTiiLJokn2tli35A
2/13/2006,X23s6DqfISCa5dCNkrTJdA,mXdgUp-RW595ERvJFv012g,"I love Cheesecake Factory and had high expectations for Grand Lux, but alas it was a big letdown.  It takes forever to get a table and is very noisy and cramped inside.  Maybe we just ordered the wrong items but none of our entrees were anything worth writing home about.  Pasta dishes were rather bland and uninspired I've had better at Olive Garden and Noodles & Co.  Sadly, the complimentary bread was the only thing good here.",2,0,0,1,0,4wreIFjaPMppyEnzKHbozg
11/11/2009,76BNLQnlKVR-1Cx9PadG8g,yCJp0LgStWJSHtAGmhXUsg,"4 stars for their sheik babos and chicken tawaa rice, fried chicken.  The currys there get only 2-3 stars very watery and not good tasting, the butter chicken is a joke and the lamb curry is horrid.  If you go here only order the 3 dishes up top and you will be happy.  Place is a dump like every other place on Devon, flys are still hangin on the ceiling with the fly glue trap strings hanging everywhere.  Real nice decoration to see when you are eating food.  Climp up there and remove the fly traps everyonce in a while.",4,0,0,1,0,1P7hewkNzMuHR5zlHaTF9A
